region,enrol_mean,enrol_std,active_days,bio_mean,bio_std,demo_mean,demo_std,enrol_cv,bio_cv,demo_cv,high_variance
MAHARASHTRA - AKOLA,59.77142857142857,79.80214145333632,70,2099.5857142857144,4448.896054218645,609.8142857142857,721.8059937036987,1.3351,2.1189,1.1836,True
BIHAR - ARWAL,49.58571428571429,66.0683644300955,70,329.35714285714283,866.852645079643,229.4857142857143,165.0859892629647,1.3324,2.632,0.7194,True
JHARKHAND - DHANBAD,143.72857142857143,191.44120991312732,70,1688.3142857142857,4958.498453593156,566.9142857142857,379.5008064705545,1.332,2.937,0.6694,True
JAMMU AND KASHMIR - DODA,60.32857142857143,80.16680462103375,70,402.4428571428571,908.0862762387547,87.35714285714286,133.96214430823534,1.3288,2.2564,1.5335,True
ARUNACHAL PRADESH - KRA DAADI,1.0735294117647058,1.406978094119092,68,14.294117647058824,42.05329199797027,4.470588235294118,4.69191297979926,1.3106,2.942,1.0495,True
PUNJAB - GURDASPUR,66.84285714285714,87.58807339138177,70,1336.9,3895.344896080486,715.1285714285714,1948.4968410935523,1.3104,2.9137,2.7247,True
ARUNACHAL PRADESH - LOHIT,2.246376811594203,2.937615064587204,69,41.289855072463766,97.77857660359835,16.942028985507246,17.748143281490716,1.3077,2.3681,1.0476,True
MANIPUR - JIRIBAM,1.826086956521739,2.3822661093708186,69,24.217391304347824,75.98042889749682,21.942028985507246,26.17749598075945,1.3046,3.1374,1.193,True
HARYANA - YAMUNANAGAR,0.8307692307692308,1.083530554040107,65,10.123076923076923,19.811224479688665,4.953846153846154,4.302727221014775,1.3042,1.957,0.8686,True
PUNJAB - HOSHIARPUR,54.58571428571429,70.93689640251776,70,1018.5857142857143,2909.803596603635,453.3,934.5532816441685,1.2996,2.8567,2.0617,True
JAMMU & KASHMIR - KUPWARA,1.125,1.457737973711325,8,0.375,0.5175491695067657,0.125,0.3535533905932738,1.2958,1.3801,2.8284,True
UTTAR PRADESH - HATHRAS,83.4,107.77276147497584,70,896.3,2393.221619551741,427.0571428571429,278.98308533809336,1.2922,2.6701,0.6533,True
PUNJAB - TARN TARAN,37.74285714285714,48.696839677919314,70,856.9714285714285,2466.6613237589722,269.65714285714284,446.94521551626195,1.2902,2.8783,1.6575,True
BIHAR - MADHUBANI,335.72857142857146,433.16659851654487,70,2524.8,7067.1665859538925,1432.5428571428572,902.9870348422328,1.2902,2.7991,0.6303,True
JHARKHAND - RANCHI,188.72857142857143,242.46092895638543,70,1887.9285714285713,5603.726429205366,686.2571428571429,826.1641708928562,1.2847,2.9682,1.2039,True
MADHYA PRADESH - SHIVPURI,162.2,207.86210590789221,70,1990.357142857143,6854.0057937913225,460.3,1033.2148414998946,1.2815,3.4436,2.2447,True
MADHYA PRADESH - GUNA,125.24285714285715,160.35869536799126,70,1586.8428571428572,5088.155588598762,503.24285714285713,1398.471799840183,1.2804,3.2065,2.7789,True
HARYANA - GURGAON,90.75714285714285,115.65333453394186,70,791.9428571428572,1961.3145317208925,1185.2571428571428,3250.036823362023,1.2743,2.4766,2.7421,True
RAJASTHAN - SAWAI MADHOPUR,86.25714285714285,109.31349489258618,70,918.6714285714286,2038.7702653374204,307.37142857142857,390.18498665315644,1.2673,2.2193,1.2694,True
BIHAR - PURNIA,252.0,316.1299035871631,70,2538.6857142857143,7333.8816314316755,1199.0142857142857,786.3829964999657,1.2545,2.8888,0.6559,True
KARNATAKA - GADAG *,1.9565217391304348,2.45209863663458,69,14.521739130434783,29.990002596773408,7.507246376811594,5.416812575908775,1.2533,2.0652,0.7215,True
ORISSA - BARGARH,1.1666666666666667,1.4526721620022909,66,11.727272727272727,20.882488397658012,8.56060606060606,6.624264923815003,1.2451,1.7807,0.7738,True
MADHYA PRADESH - NIWARI,1.710144927536232,2.10811770847948,69,26.463768115942027,84.69956936312238,11.0,8.471405189362207,1.2327,3.2006,0.7701,True
KARNATAKA - KALABURAGI,62.05714285714286,75.84822482503944,70,779.1285714285714,2063.540077123893,387.87142857142857,854.4929494273887,1.2222,2.6485,2.203,True
CHHATTISGARH - GAURELA-PENDRA-MARWAHI,1.8428571428571427,2.2498677209793385,70,28.9,90.14805053073941,25.271428571428572,22.802187429121684,1.2209,3.1193,0.9023,True
TRIPURA - DHALAI,18.071428571428573,22.006139741794872,70,360.9428571428571,1093.1877185514475,107.62857142857143,90.06811776932676,1.2177,3.0287,0.8368,True
MADHYA PRADESH - BETUL,103.94285714285714,126.48261445682708,70,1829.0428571428572,5241.321145089541,422.12857142857143,836.283478070434,1.2168,2.8656,1.9811,True
MADHYA PRADESH - EAST NIMAR,48.94285714285714,59.4898324559035,70,465.62857142857143,1335.8284534860218,67.07142857142857,47.95750577593091,1.2155,2.8689,0.715,True
MAHARASHTRA - DHARASHIV,1.7857142857142858,2.1595279754160526,70,7.914285714285715,15.831305307626124,27.87142857142857,19.047554088916147,1.2093,2.0003,0.6834,True
MAHARASHTRA - LATUR,97.88571428571429,118.30524788452382,70,2886.3285714285716,7440.74733608538,1271.6285714285714,1417.1751773262943,1.2086,2.5779,1.1145,True
UTTARAKHAND - HARIDWAR,75.11428571428571,90.68140484280673,70,1245.5428571428572,2500.6702619510265,538.1428571428571,503.2969643943127,1.2072,2.0077,0.9352,True
GUJARAT - NAVSARI,35.67142857142857,43.04353085719436,70,515.6142857142858,1418.2046140558114,185.9857142857143,121.9295939463311,1.2067,2.7505,0.6556,True
DELHI - SOUTH WEST DELHI,121.71428571428571,146.594001385582,70,1592.5142857142857,4776.446783604373,1666.0857142857142,5303.393815620434,1.2044,2.9993,3.1831,True
ANDAMAN & NICOBAR ISLANDS - ANDAMANS,0.9411764705882353,1.1314018901566514,68,23.5,44.255196170164034,7.205882352941177,6.465889426483013,1.2021,1.8832,0.8973,True
GUJARAT - KHEDA,96.87142857142857,115.97100105149619,70,1288.7714285714285,3771.4187703304488,320.92857142857144,241.14463285433365,1.1972,2.9264,0.7514,True
ARUNACHAL PRADESH - EAST KAMENG,2.260869565217391,2.7043112307455615,69,53.2463768115942,105.4066921914272,17.768115942028984,21.578955521482605,1.1961,1.9796,1.2145,True
RAJASTHAN - ALWAR,300.6,359.44967598429866,70,2533.285714285714,5807.181843257755,924.7428571428571,966.5130615447711,1.1958,2.2924,1.0452,True
KARNATAKA - CHIKMAGALUR,1.9855072463768115,2.3670082483465995,69,15.797101449275363,28.889026875749764,7.333333333333333,6.55444767419235,1.1921,1.8288,0.8938,True
ORISSA - BAUDH,0.4444444444444444,0.5270462766947299,9,0.4444444444444444,0.5270462766947299,0.3333333333333333,0.7071067811865476,1.1859,1.1859,2.1213,True
CHHATTISGARH - BALODA BAZAR,64.22857142857143,75.19967071863064,70,1610.9571428571428,4067.444101628907,1078.8428571428572,2224.6289880266613,1.1708,2.5249,2.0621,True
MAHARASHTRA - JALGAON,168.5142857142857,196.95344427871916,70,4857.0142857142855,11094.494769397963,1586.9,1501.4314730003305,1.1688,2.2842,0.9461,True
RAJASTHAN - AJMER,155.9,181.56087732194132,70,1628.1142857142856,3589.211998386023,937.5142857142857,1826.8266597355362,1.1646,2.2045,1.9486,True
JHARKHAND - WEST SINGHBHUM,89.51428571428572,104.19153806598145,70,1435.442857142857,4275.8761883205625,464.45714285714286,403.3294652724194,1.164,2.9788,0.8684,True
JHARKHAND - GIRIDIH,189.37142857142857,220.40628962254232,70,1201.0857142857142,3454.2353701718976,564.1571428571428,363.63505497835297,1.1639,2.8759,0.6446,True
MAHARASHTRA - PALGHAR,137.82857142857142,160.21950264220368,70,1797.3285714285714,3929.2492837633063,1066.0142857142857,1133.2644841771528,1.1625,2.1862,1.0631,True
CHHATTISGARH - MOHLA-MANPUR-AMBAGARH CHOUKI,3.3857142857142857,3.9316362974155274,70,60.15714285714286,212.04734470753345,213.9,488.25914211110523,1.1612,3.5249,2.2827,True
ASSAM - SONITPUR,123.84285714285714,143.42494231714008,70,340.74285714285713,711.7003457879005,338.1857142857143,211.50251260077013,1.1581,2.0887,0.6254,True
RAJASTHAN - DHAULPUR,1.7936507936507937,2.0725450316811296,63,5.5396825396825395,12.855054731725488,5.746031746031746,4.82255538595347,1.1555,2.3205,0.8393,True
RAJASTHAN - BHARATPUR,217.92857142857142,250.78631827257283,70,1641.6571428571428,4028.195301619784,696.4285714285714,1293.8171428651897,1.1508,2.4537,1.8578,True
LADAKH - LEH,1.7246376811594204,1.9843806114030118,69,30.73913043478261,78.61740044146661,13.18840579710145,12.509144140468793,1.1506,2.5576,0.9485,True
ANDAMAN AND NICOBAR ISLANDS - NORTH AND MIDDLE ANDAMAN,1.7536231884057971,2.0176121377207066,69,73.8840579710145,191.1826610578822,17.536231884057973,52.30695030584731,1.1505,2.5876,2.9828,True
BIHAR - ARARIA,199.47142857142856,228.28971685999468,70,1644.1,4698.469538514411,1339.7428571428572,969.4880269340771,1.1445,2.8578,0.7236,True
ARUNACHAL PRADESH - UPPER SUBANSIRI,1.8970588235294117,2.158908692547419,68,49.588235294117645,123.11555490483686,10.426470588235293,10.246683011124397,1.138,2.4828,0.9828,True
UTTAR PRADESH - MATHURA,148.97142857142856,168.87624930001184,70,1348.1857142857143,3342.0818700145446,746.0,544.5922820084659,1.1336,2.4789,0.73,True
MADHYA PRADESH - SAGAR,178.1,201.09707440272058,70,2206.4285714285716,6722.2101126914995,845.2285714285714,2087.193588873038,1.1291,3.0466,2.4694,True
KARNATAKA - BAGALKOT *,3.1,3.4980325733271798,70,18.514285714285716,33.84394829860906,11.128571428571428,8.83819351430332,1.1284,1.828,0.7942,True
KARNATAKA - KODAGU,15.285714285714286,17.230023389541312,70,203.4,573.9846586850532,88.58571428571429,59.18932846852433,1.1272,2.822,0.6682,True
GUJARAT - SURENDRA NAGAR,90.2463768115942,101.30434718578603,69,1075.231884057971,3234.8513200897046,255.14492753623188,213.08209377403588,1.1225,3.0085,0.8351,True
JHARKHAND - SAHIBGANJ,4.971014492753623,5.57032846875181,69,22.26086956521739,46.40634216732002,21.159420289855074,18.856753501071456,1.1206,2.0847,0.8912,True
MAHARASHTRA - AMRAVATI,88.0,98.2100676677516,70,3872.8571428571427,8569.541817670493,929.3285714285714,911.4450975448324,1.116,2.2127,0.9808,True
GUJARAT - VADODARA,159.52857142857144,177.9188645429384,70,2251.1857142857143,6456.366262289992,684.7857142857143,476.1353751246956,1.1153,2.868,0.6953,True
ARUNACHAL PRADESH - LOWER DIBANG VALLEY,1.318840579710145,1.4702216081776927,69,26.884057971014492,51.769152816042,9.55072463768116,12.716982892138482,1.1148,1.9256,1.3315,True
HARYANA - AMBALA,42.2,47.01698737104787,70,815.7428571428571,2271.5937754680826,331.6,682.25239496449,1.1141,2.7847,2.0575,True
RAJASTHAN - KARAULI,111.54285714285714,124.11001264239417,70,918.2571428571429,2054.258339212379,340.0,351.40030437243996,1.1127,2.2371,1.0335,True
MADHYA PRADESH - ASHOK NAGAR,67.38571428571429,74.92417284841143,70,876.5285714285715,2767.9097891046085,457.9,1274.3695247090795,1.1119,3.1578,2.7831,True
TRIPURA - KHOWAI,4.271428571428571,4.748520528013851,70,83.54285714285714,254.914517397743,25.6,19.836578713892774,1.1117,3.0513,0.7749,True
JHARKHAND - PAKAUR,3.8550724637681157,4.284978420972642,69,25.52173913043478,77.89635057064655,24.782608695652176,23.147779441981665,1.1115,3.0522,0.934,True
JAMMU AND KASHMIR - RAMBAN,24.685714285714287,27.41550542828271,70,311.6142857142857,608.9548969009342,59.628571428571426,148.3689263366067,1.1106,1.9542,2.4882,True
CHHATTISGARH - BASTAR,79.77142857142857,88.40374630211349,70,1045.9285714285713,2545.474309159716,689.7428571428571,1113.8069159251672,1.1082,2.4337,1.6148,True
MANIPUR - CHANDEL,8.579710144927537,9.499854173960422,69,102.1159420289855,228.04169744045933,91.76811594202898,111.99135272914604,1.1072,2.2332,1.2204,True
JHARKHAND - GUMLA,85.45714285714286,94.61434853255699,70,976.5714285714286,2693.382311784332,339.87142857142857,267.77748286826306,1.1072,2.758,0.7879,True
WEST BENGAL - NADIA,233.8,258.12897573876126,70,1468.642857142857,3690.6731094795164,1754.8857142857144,1120.8756093684165,1.1041,2.513,0.6387,True
BIHAR - SAHARSA,169.4,186.96968676262995,70,1288.9285714285713,3287.328761491367,694.3142857142857,496.38299095154764,1.1037,2.5504,0.7149,True
MAHARASHTRA - OSMANABAD,50.285714285714285,55.4724485360422,70,1769.5142857142857,4524.011887447244,1122.6571428571428,1370.2416150606039,1.1031,2.5566,1.2205,True
HIMACHAL PRADESH - KULLU,15.814285714285715,17.42752516969557,70,232.5857142857143,564.8061227666534,83.51428571428572,60.82136897008685,1.102,2.4284,0.7283,True
ARUNACHAL PRADESH - CHANGLANG,10.971428571428572,12.075812966387472,70,91.2,172.82743341012278,56.1,58.1325696333296,1.1007,1.895,1.0362,True
JHARKHAND - CHATRA,80.78571428571429,88.76477510931372,70,711.8285714285714,1858.3158416393546,317.74285714285713,262.7056922591165,1.0988,2.6106,0.8268,True
UTTAR PRADESH - JAUNPUR,199.74285714285713,217.79425776717824,70,2078.5142857142855,4721.36957145146,1167.2,666.4076221357163,1.0904,2.2715,0.5709,True
CHHATTISGARH - KHAIRAGARH CHHUIKHADAN GANDAI,3.257575757575758,3.5444891399753597,66,15.045454545454545,68.27285344470758,69.1969696969697,196.29038298453256,1.0881,4.5378,2.8367,True
MADHYA PRADESH - RAJGARH,99.54285714285714,108.07655441818467,70,1871.3142857142857,5903.23812526321,331.5857142857143,709.3863543887495,1.0857,3.1546,2.1394,True
ORISSA - RAYAGADA,2.0,2.1693045781865625,69,14.565217391304348,30.27398332720959,9.144927536231885,7.2705598180746165,1.0847,2.0785,0.795,True
MAHARASHTRA - CHHATRAPATI SAMBHAJINAGAR,12.857142857142858,13.876563198832056,70,60.75714285714286,178.08558728183348,123.4,78.71990338158321,1.0793,2.9311,0.6379,True
MAHARASHTRA - CHANDRAPUR,57.371428571428574,61.687894057845135,70,2376.3714285714286,5043.303875039005,1244.7571428571428,1329.0069239600473,1.0752,2.1223,1.0677,True
BIHAR - SARAN,304.45714285714286,327.0935994089874,70,1592.6571428571428,4137.180685644859,1306.6857142857143,786.2751213536058,1.0744,2.5977,0.6017,True
GUJARAT - BHARUCH,55.32857142857143,59.21141718845985,70,837.8428571428572,2369.156632403455,350.6,554.4924405856825,1.0702,2.8277,1.5816,True
ORISSA - DHENKANAL,1.671641791044776,1.7870583557097108,67,17.746268656716417,41.70435021403898,7.626865671641791,5.507118866426911,1.069,2.35,0.7221,True
DELHI - NORTH WEST DELHI,209.02857142857144,223.2815841902536,70,3659.542857142857,11045.145888626155,3124.842857142857,10066.175454426375,1.0682,3.0182,3.2213,True
UTTAR PRADESH - JALAUN,71.4,76.13249320585219,70,826.7142857142857,2127.0589557514,457.37142857142857,298.3736676529184,1.0663,2.5729,0.6524,True
ARUNACHAL PRADESH - NAMSAI,2.0,2.1282414723677117,69,71.2463768115942,183.50752555469995,17.434782608695652,16.381910989644474,1.0641,2.5757,0.9396,True
DELHI - SOUTH DELHI,175.4142857142857,186.58125578511894,70,2592.9285714285716,8266.223111618505,2169.7571428571428,7427.852108124234,1.0637,3.188,3.4234,True
UTTAR PRADESH - BIJNOR,217.81428571428572,231.46867524364419,70,2489.285714285714,6346.093761766075,2186.3571428571427,3685.580626137466,1.0627,2.5494,1.6857,True
MADHYA PRADESH - NARSINGHPUR,65.61428571428571,69.66239350124988,70,750.9571428571429,2032.3530050823063,233.3,493.045735303987,1.0617,2.7064,2.1134,True
MIZORAM - MAMMIT,1.0625,1.1251102238772057,64,22.5625,101.4710647629509,5.4375,5.808791913303788,1.0589,4.4973,1.0683,True
UTTAR PRADESH - SULTANPUR,147.9857142857143,156.16690187820217,70,1100.9285714285713,2382.2284313583027,668.1,415.43764770472444,1.0553,2.1638,0.6218,True
JAMMU AND KASHMIR - SHUPIYAN,8.695652173913043,9.135104152511774,69,177.59420289855072,433.8220466979447,74.1159420289855,290.40040999362793,1.0505,2.4428,3.9182,True
MAHARASHTRA - NAGPUR,151.3,158.63378206294587,70,4022.7,9127.090469855526,1488.6714285714286,1294.2120396286189,1.0485,2.2689,0.8694,True
JAMMU AND KASHMIR - KATHUA,38.871428571428574,40.752317059962294,70,450.0857142857143,1097.5476450370136,172.54285714285714,317.49557503315145,1.0484,2.4385,1.8401,True
MADHYA PRADESH - DEWAS,136.8,143.321833040493,70,1402.1857142857143,4110.395376775347,396.6142857142857,1110.2959168534153,1.0477,2.9314,2.7994,True
RAJASTHAN - NAGAUR,221.4,231.4843970702054,70,2337.8,5433.679668698642,612.5571428571428,911.6037251787831,1.0455,2.3243,1.4882,True
SIKKIM - WEST,2.8656716417910446,2.9944166345811594,67,38.16417910447761,134.87464404591728,23.059701492537314,27.29739725466954,1.0449,3.5341,1.1838,True
ORISSA - DEBAGARH,0.5,0.5222329678670935,12,0.3333333333333333,0.6513389472789296,0.5833333333333334,0.7929614610987591,1.0445,1.954,1.3594,True
JAMMU AND KASHMIR - PUNCH,34.457142857142856,35.97450212737668,70,481.62857142857143,1061.0578420139866,209.5857142857143,652.5702026281755,1.044,2.2031,3.1136,True
MADHYA PRADESH - BHOPAL,166.35714285714286,172.76825692358557,70,2189.042857142857,6030.464063753602,873.5142857142857,1987.118179478324,1.0385,2.7548,2.2749,True
ARUNACHAL PRADESH - LOWER SUBANSIRI,1.3043478260869565,1.3536915521692237,69,34.0,87.88695948238751,14.579710144927537,17.129614704211782,1.0378,2.5849,1.1749,True
MANIPUR - KAKCHING,1.3571428571428572,1.4042968665638311,70,27.385714285714286,95.14783201885476,40.94285714285714,35.62887841661132,1.0347,3.4744,0.8702,True
KARNATAKA - BANGALORE RURAL,34.08571428571429,35.24684911691834,70,432.54285714285714,1119.2056795822248,520.7857142857143,1406.9873241176495,1.0341,2.5875,2.7017,True
SIKKIM - SOUTH,2.5,2.5829521464875755,68,33.10294117647059,103.63571961095299,27.58823529411765,26.792310822834832,1.0332,3.1307,0.9711,True
RAJASTHAN - BUNDI,61.18571428571428,63.05927573901224,70,709.1428571428571,1677.9182001940508,270.8142857142857,286.05919590370905,1.0306,2.3661,1.0563,True
KARNATAKA - HAVERI *,1.5588235294117647,1.605795036652129,68,14.823529411764707,29.470927326885814,6.647058823529412,5.130432194654836,1.0301,1.9881,0.7718,True
MAHARASHTRA - AHMADNAGAR,146.5857142857143,150.003139373635,70,4218.4857142857145,7850.253897385495,2239.7,2563.317824815037,1.0233,1.8609,1.1445,True
BIHAR - PURNEA,3.391304347826087,3.448006206935982,69,58.289855072463766,142.75483935850588,31.594202898550726,31.016750142927854,1.0167,2.4491,0.9817,True
JAMMU AND KASHMIR - KISHTWAR,16.3,16.55150065441329,70,233.71428571428572,678.3733131299268,69.54285714285714,210.61612072811286,1.0154,2.9026,3.0286,True
MADHYA PRADESH - DINDORI,33.0,33.45990462316509,70,704.6857142857143,2309.792716359324,521.9428571428572,1660.1111442250258,1.0139,3.2778,3.1806,True
RAJASTHAN - BARAN,78.28571428571429,79.07016565878996,70,853.4,1807.4717340985492,426.64285714285717,584.1142938514461,1.01,2.118,1.3691,True
MAHARASHTRA - PARBHANI,78.34285714285714,78.67063715986235,70,2122.8142857142857,4988.860577683152,1245.7428571428572,1454.1132532265533,1.0042,2.3501,1.1673,True
WEST BENGAL - JALPAIGURI,138.61428571428573,139.10566235853602,70,922.1571428571428,2406.256058969006,1963.7428571428572,1330.3215551759026,1.0035,2.6094,0.6774,True
BIHAR - BANKA,142.4,142.6108925246128,70,1071.8,3064.018251165985,791.3714285714286,544.1710667579456,1.0015,2.8588,0.6876,True
BIHAR - JEHANABAD,61.81428571428572,61.749445308109564,70,389.15714285714284,1011.9530211315272,402.6857142857143,295.8470297473882,0.999,2.6004,0.7347,True
RAJASTHAN - CHITTAURGARH,4.521739130434782,4.4872652999485965,69,25.405797101449274,45.76259673594856,21.0,14.796660990594745,0.9924,1.8013,0.7046,True
MANIPUR - IMPHAL WEST,15.442857142857143,15.28059839700659,70,799.6857142857143,2277.25271517644,628.1428571428571,812.8475138335245,0.9895,2.8477,1.294,True
HARYANA - PANCHKULA,17.87142857142857,17.66591857473103,70,423.98571428571427,1212.2864311281012,336.9142857142857,821.7566328062564,0.9885,2.8593,2.4391,True
MADHYA PRADESH - AGAR MALWA,32.51428571428571,32.1332113431187,70,190.54285714285714,533.8749700481305,80.1,158.22229363429972,0.9883,2.8019,1.9753,True
LAKSHADWEEP - LAKSHADWEEP,2.7205882352941178,2.6868701663098267,68,58.05882352941177,149.73029308477285,11.75,9.39414711402797,0.9876,2.5789,0.7995,True
MADHYA PRADESH - ANUPPUR,41.385714285714286,40.84693693202439,70,833.3142857142857,2627.7874229801528,256.34285714285716,646.4232894560179,0.987,3.1534,2.5217,True
ANDAMAN AND NICOBAR ISLANDS - SOUTH ANDAMAN,2.3676470588235294,2.330232271842764,68,111.44117647058823,265.45024450740857,24.5,15.820353412283565,0.9842,2.382,0.6457,True
UTTAR PRADESH - BULANDSHAHR,216.2,212.5049769238154,70,2079.7428571428572,5254.137022001112,1559.6714285714286,2370.3001627411422,0.9829,2.5263,1.5197,True
JAMMU AND KASHMIR - RAJOURI,34.27142857142857,33.67057866290426,70,562.5285714285715,1208.752749455723,121.71428571428571,132.745604240346,0.9825,2.1488,1.0906,True
KARNATAKA - YADGIR,90.32857142857142,88.63059985024167,70,741.7285714285714,1937.1240667279112,275.9714285714286,293.00363411846143,0.9812,2.6116,1.0617,True
HARYANA - YAMUNA NAGAR,43.5,42.62704795539217,70,990.3142857142857,2558.914730006675,523.6,1344.524477116433,0.9799,2.5839,2.5678,True
HARYANA - SONIPAT,60.47142857142857,59.14529430571224,70,958.6285714285714,2518.371438176092,622.2571428571429,1784.617416765734,0.9781,2.6271,2.868,True
CHHATTISGARH - UTTAR BASTAR KANKER,11.514285714285714,11.254297545849656,70,341.2142857142857,866.9691984709192,92.52857142857142,73.84368948116337,0.9774,2.5408,0.7981,True
TRIPURA - UNAKOTI,8.271428571428572,8.04862294202803,70,149.4857142857143,523.9218810797274,27.642857142857142,21.309340480606775,0.9731,3.5048,0.7709,True
ODISHA - MALKANGIRI,37.371428571428574,36.33027700025301,70,510.14285714285717,1266.2426706738313,179.95714285714286,244.6589128642003,0.9721,2.4821,1.3595,True
JHARKHAND - KODARMA,4.115942028985507,3.9982946066161538,69,52.710144927536234,154.3161481246778,23.507246376811594,19.639114024288215,0.9714,2.9276,0.8354,True
BIHAR - SHEOHAR,40.9,39.67701119529172,70,342.37142857142857,923.1050338502487,247.85714285714286,179.50287920780642,0.9701,2.6962,0.7242,True
UTTAR PRADESH - BAGHPAT,87.44285714285714,84.69735305726402,70,643.8142857142857,1500.0117032669737,463.74285714285713,652.4373629931072,0.9686,2.3299,1.4069,True
TRIPURA - SOUTH TRIPURA,27.652173913043477,26.770718247718367,69,595.1014492753624,1524.0146589626895,213.768115942029,157.98446916665168,0.9681,2.5609,0.739,True
ORISSA - JAJAPUR,1.3970588235294117,1.350949979545659,68,9.044117647058824,16.795018649844938,4.985294117647059,4.1049393147615865,0.967,1.857,0.8234,True
MAHARASHTRA - BHANDARA,23.285714285714285,22.468104837516844,70,1169.9571428571428,2368.967575748608,379.3,380.1703031804165,0.9649,2.0248,1.0023,True
PUNJAB - SAS NAGAR (MOHALI),38.05714285714286,36.674789237723914,70,670.6714285714286,2045.9743415835446,573.9,1204.804983317253,0.9637,3.0506,2.0993,True
ODISHA - BAUDH,2.3134328358208953,2.2238988097202554,67,53.07462686567164,121.49639144570656,12.626865671641792,9.428897909337698,0.9613,2.2892,0.7467,True
KARNATAKA - DAVANGERE,61.08571428571429,58.662321032351684,70,1021.6285714285714,2791.488466757728,294.75714285714287,454.175074323378,0.9603,2.7324,1.5408,True
JAMMU AND KASHMIR - UDHAMPUR,36.08695652173913,34.603527162293894,69,487.04347826086956,1251.7441412447931,129.3913043478261,265.60924513228855,0.9589,2.5701,2.0528,True
HARYANA - SIRSA,43.785714285714285,41.94989863943909,70,1084.357142857143,2873.3904027876715,562.8571428571429,1332.8289983026164,0.9581,2.6499,2.368,True
UTTARAKHAND - CHAMPAWAT,10.928571428571429,10.46778554239103,70,242.71428571428572,520.7635459663564,101.37142857142857,119.20195643620731,0.9578,2.1456,1.1759,True
KARNATAKA - VIJAYAPURA,71.55714285714286,68.32777687857042,70,583.6714285714286,1535.555894446355,222.4142857142857,228.20499892003042,0.9549,2.6309,1.026,True
KARNATAKA - CHAMARAJANAGAR,3.3970588235294117,3.242164864934157,68,21.63235294117647,41.943780572444766,10.838235294117647,8.139841749383363,0.9544,1.9389,0.751,True
WEST BENGAL - KOLKATA,137.1,130.69914007900476,70,1030.9142857142858,2562.860074343219,838.5285714285715,546.3742604709486,0.9533,2.486,0.6516,True
PUNJAB - MUKTSAR,4.271428571428571,4.071539354128278,70,96.64285714285714,236.3440770874683,36.81428571428572,26.231573439932568,0.9532,2.4455,0.7125,True
HARYANA - HISAR,68.61428571428571,65.2722931781072,70,1344.2,3620.981148964934,633.4714285714285,1480.927047312492,0.9513,2.6938,2.3378,True
MAHARASHTRA - SATARA,77.24285714285715,73.32525035446187,70,2405.542857142857,4844.915908950671,964.6428571428571,1012.0450960295768,0.9493,2.0141,1.0491,True
JHARKHAND - DEOGHAR,107.38571428571429,101.49909585620613,70,725.6571428571428,2040.7181024087981,342.6142857142857,235.23797958522232,0.9452,2.8122,0.6866,True
UTTARAKHAND - CHAMOLI,13.614285714285714,12.861911928943881,70,286.24285714285713,699.99549554895,74.04285714285714,49.724876611584136,0.9447,2.4455,0.6716,True
HIMACHAL PRADESH - KINNAUR,2.1323529411764706,1.9918071878505985,68,54.588235294117645,132.91364442543616,12.117647058823529,9.595598200674994,0.9341,2.4348,0.7919,True
UTTAR PRADESH - AMROHA,104.65714285714286,97.70346821819247,70,1054.7714285714285,2599.3267309525186,767.0857142857143,1188.8899187575762,0.9336,2.4644,1.5499,True
TRIPURA - WEST TRIPURA,36.81428571428572,34.29382538631887,70,934.5285714285715,2593.581809124424,334.5285714285714,218.27410778277016,0.9315,2.7753,0.6525,True
MADHYA PRADESH - MAIHAR,5.101449275362318,4.74076479166486,69,17.869565217391305,38.46117715746096,30.753623188405797,22.378039259309986,0.9293,2.1523,0.7277,True
PUNJAB - SHAHEED BHAGAT SINGH NAGAR,12.32857142857143,11.367027613680996,70,334.1857142857143,913.8093273486994,57.128571428571426,36.5195684803035,0.922,2.7344,0.6393,True
CHHATTISGARH - KABEERDHAM,12.2,11.232200089055558,70,342.42857142857144,756.0132575217543,280.95714285714286,866.7883989598779,0.9207,2.2078,3.0851,True
PUNJAB - FIROZPUR,4.985714285714286,4.588873933238444,70,117.1,287.7909441525773,68.77142857142857,46.40938542903386,0.9204,2.4577,0.6748,True
KARNATAKA - MYSORE,39.32857142857143,36.13730716232325,70,617.6857142857143,1513.0858050408608,181.74285714285713,121.36275551626633,0.9189,2.4496,0.6678,True
KERALA - THRISSUR,92.5,84.94051627078697,70,1703.0428571428572,4488.417091096135,522.3,342.0423463062237,0.9183,2.6355,0.6549,True
WEST BENGAL - JHARGRAM,12.514285714285714,11.486277707306147,70,48.0,112.72475134245092,55.94285714285714,39.67691465998608,0.9179,2.3484,0.7092,True
UTTAR PRADESH - DEORIA,131.78571428571428,120.75305893531653,70,1589.3285714285714,4079.348519034817,854.8285714285714,500.7801441701049,0.9163,2.5667,0.5858,True
JAMMU AND KASHMIR - KULGAM,15.657142857142857,14.346524817081042,70,282.48571428571427,766.1931255173607,109.65714285714286,406.8508570419589,0.9163,2.7123,3.7102,True
HARYANA - FATEHABAD,33.81428571428572,30.927822874287017,70,764.6142857142858,1972.8577763209553,419.77142857142854,1223.5583906801205,0.9146,2.5802,2.9148,True
