pincode,enrolment_count,state,district,biometric_update_count,biometric_rate
202522,919.0,Uttar Pradesh,Budaun,6223.0,677.1490750816105
732139,919.0,West Bengal,Maldah,4538.0,493.79760609357993
276304,917.0,Uttar Pradesh,Azamgarh,4359.0,475.3544165757906
853205,917.0,Bihar,Bhagalpur,3711.0,404.6892039258451
272163,916.0,Uttar Pradesh,Basti,6731.0,734.8253275109171
342306,915.0,Rajasthan,Jodhpur,8776.0,959.1256830601093
383422,914.0,Gujarat,Sabarkantha,5851.0,640.1531728665208
221011,913.0,Uttar Pradesh,Varanasi,4305.0,471.5224534501643
477660,913.0,Madhya Pradesh,Bhind,4195.0,459.47426067908
742133,913.0,West Bengal,Murshidabad,4309.0,471.96056955093104
781126,912.0,Assam,Nalbari,3915.0,429.2763157894737
723121,912.0,West Bengal,Puruliya,6149.0,674.2324561403509
325205,911.0,Rajasthan,Baran,8312.0,912.403951701427
271502,910.0,Uttar Pradesh,Gonda,6221.0,683.6263736263736
488441,909.0,Madhya Pradesh,Panna,9079.0,998.7898789878989
847227,907.0,Bihar,Madhubani,4841.0,533.7375964718854
814146,907.0,Jharkhand,Deoghar,6546.0,721.7199558985667
841101,906.0,Bihar,Saran,5760.0,635.7615894039735
312022,906.0,Rajasthan,Chittorgarh,3090.0,341.0596026490066
805124,905.0,Bihar,Nawada,5044.0,557.3480662983426
210125,901.0,Uttar Pradesh,Banda,6144.0,681.9089900110987
361006,900.0,Gujarat,Jamnagar,5356.0,595.1111111111112
226002,900.0,Uttar Pradesh,Lucknow,8981.0,997.8888888888889
783135,899.0,Assam,South Salmara Mankachar,3230.0,359.28809788654064
784114,899.0,Assam,Udalguri,1928.0,214.46051167964404
854114,899.0,Bihar,Katihar,5653.0,628.8097886540601
743312,899.0,West Bengal,South 24 Parganas,4386.0,487.87541713014457
202421,898.0,Uttar Pradesh,Sambhal,7840.0,873.0512249443207
793002,897.0,Meghalaya,East Khasi Hills,1017.0,113.37792642140468
813105,895.0,Bihar,Bhagalpur,7959.0,889.2737430167598
803107,895.0,Bihar,Nalanda,8700.0,972.0670391061452
212657,893.0,Uttar Pradesh,Fatehpur,5465.0,611.9820828667414
784514,892.0,Assam,Udalguri,2594.0,290.80717488789236
805121,891.0,Bihar,Nawada,2458.0,275.86980920314255
732207,890.0,West Bengal,Maldah,4417.0,496.2921348314607
743424,890.0,West Bengal,North 24 Parganas,3525.0,396.0674157303371
797001,889.0,Nagaland,Kohima,4717.0,530.5961754780652
475330,889.0,Madhya Pradesh,Gwalior,5832.0,656.0179977502812
451556,888.0,Madhya Pradesh,Barwani,5696.0,641.4414414414415
456335,887.0,Madhya Pradesh,Ujjain,5365.0,604.847801578354
471606,886.0,Madhya Pradesh,Chhatarpur,4376.0,493.90519187358916
271824,885.0,Uttar Pradesh,Bahraich,3569.0,403.27683615819205
736134,885.0,West Bengal,Cooch Behar,2686.0,303.50282485875704
736145,884.0,West Bengal,Cooch Behar,1138.0,128.73303167420815
363530,883.0,Gujarat,Surendranagar,5501.0,622.9898074745187
363642,883.0,Gujarat,Morbi,4077.0,461.7214043035108
731220,883.0,West Bengal,Birbhum,3589.0,406.4552661381653
500001,882.0,Telangana,Hyderabad,6056.0,686.6213151927437
261301,881.0,Uttar Pradesh,Sitapur,7599.0,862.5425652667424
742303,879.0,West Bengal,Murshidabad,6286.0,715.1308304891922
713143,876.0,West Bengal,Barddhaman,5369.0,612.8995433789954
822112,876.0,Jharkhand,Garhwa,7500.0,856.1643835616438
852161,876.0,Bihar,Khagaria,6956.0,794.0639269406392
736165,876.0,West Bengal,Cooch Behar,1702.0,194.29223744292236
226021,875.0,Uttar Pradesh,Lucknow,6648.0,759.7714285714286
743251,874.0,West Bengal,24 Paraganas North,2159.0,247.02517162471395
224122,873.0,Uttar Pradesh,Ambedkar Nagar,5811.0,665.6357388316152
245205,872.0,Uttar Pradesh,Hapur,7975.0,914.5642201834862
734429,871.0,West Bengal,Darjeeling,2201.0,252.69804822043628
852129,870.0,Bihar,Saharsa,7058.0,811.264367816092
271872,869.0,Uttar Pradesh,Bahraich,4436.0,510.4718066743383
485331,869.0,Madhya Pradesh,Satna,7621.0,876.9850402761796
396445,869.0,Gujarat,Navsari,5942.0,683.7744533947066
788709,868.0,Assam,Karimganj,1125.0,129.6082949308756
821106,868.0,Bihar,Kaimur (Bhabua),8317.0,958.1797235023041
711401,867.0,West Bengal,Howrah,7320.0,844.2906574394464
803110,866.0,Bihar,Nalanda,7074.0,816.8591224018476
271882,865.0,Uttar Pradesh,Bahraich,4881.0,564.2774566473988
841311,864.0,Bihar,Saran,4660.0,539.3518518518518
382421,862.0,Gujarat,Gandhinagar,3624.0,420.41763341067286
361001,862.0,Gujarat,Jamnagar,5503.0,638.399071925754
854205,862.0,Bihar,Purnia,6323.0,733.5266821345708
110055,862.0,Delhi,Central Delhi,6504.0,754.524361948956
825404,861.0,Jharkhand,Chatra,6140.0,713.1242740998839
385135,861.0,Gujarat,Banaskantha,2453.0,284.9012775842044
382150,860.0,Gujarat,Ahmedabad,8327.0,968.2558139534883
271312,860.0,Uttar Pradesh,Gonda,8185.0,951.7441860465116
782460,859.0,Assam,Karbi Anglong,1794.0,208.8474970896391
764076,858.0,Odisha,Nabarangapur,7962.0,927.972027972028
141015,855.0,Punjab,Ludhiana,4877.0,570.4093567251462
483119,854.0,Madhya Pradesh,Jabalpur,6995.0,819.0866510538642
792131,854.0,Arunachal Pradesh,Longding,1646.0,192.7400468384075
798625,854.0,Nagaland,Longleng,1730.0,202.57611241217796
845404,853.0,Bihar,West Champaran,6289.0,737.2801875732708
208002,852.0,Uttar Pradesh,Kanpur Nagar,4685.0,549.8826291079812
824125,852.0,Bihar,Aurangabad,6684.0,784.5070422535211
794106,851.0,Meghalaya,South West Garo Hills,1000.0,117.50881316098707
845103,850.0,Bihar,West Champaran,4071.0,478.9411764705882
474010,850.0,Madhya Pradesh,Gwalior,4904.0,576.9411764705883
585202,850.0,Karnataka,Yadgir,7317.0,860.8235294117646
851111,849.0,Bihar,Begusarai,6790.0,799.7644287396938
560058,849.0,Karnataka,Bengaluru,6598.0,777.1495877502945
783349,849.0,Assam,Dhubri,1785.0,210.24734982332154
788005,848.0,Assam,Cachar,2746.0,323.8207547169811
785640,845.0,Assam,Sibsagar,901.0,106.62721893491126
488446,845.0,Madhya Pradesh,Panna,7840.0,927.810650887574
854108,844.0,Bihar,Katihar,7386.0,875.1184834123222
785621,844.0,Assam,Golaghat,1006.0,119.19431279620854
209204,842.0,Uttar Pradesh,Kanpur Dehat,3248.0,385.7482185273159
787032,840.0,Assam,Lakhimpur,2576.0,306.6666666666667
391440,839.0,Gujarat,Vadodara,5045.0,601.311084624553
457887,839.0,Madhya Pradesh,Alirajpur,6328.0,754.2312276519667
854101,839.0,Bihar,Katihar,7172.0,854.8271752085816
799102,838.0,Tripura,Sepahijala,8182.0,976.3723150357995
815316,836.0,Jharkhand,Giridih,5392.0,644.976076555024
243639,835.0,Uttar Pradesh,Budaun,6558.0,785.3892215568862
822118,835.0,Jharkhand,Palamu,7910.0,947.3053892215569
274202,834.0,Uttar Pradesh,Deoria,8362.0,1002.6378896882495
301707,831.0,Rajasthan,Alwar,6876.0,827.4368231046932
845315,830.0,Bihar,East Champaran,2299.0,276.9879518072289
835324,830.0,Jharkhand,Gumla,7388.0,890.1204819277108
458883,830.0,Madhya Pradesh,Mandsaur,5797.0,698.433734939759
394107,829.0,Gujarat,Surat,7900.0,952.9553679131484
271845,827.0,Uttar Pradesh,Shrawasti,7695.0,930.471584038694
281403,826.0,Uttar Pradesh,Mathura,6953.0,841.7675544794189
782121,825.0,Assam,Marigaon,3771.0,457.0909090909091
241406,825.0,Uttar Pradesh,Hardoi,6761.0,819.5151515151515
798611,824.0,Nagaland,Kiphire,3551.0,430.9466019417476
733121,823.0,West Bengal,Dakshin Dinajpur,3489.0,423.93681652490886
848132,823.0,Bihar,Samastipur,6177.0,750.546780072904
110003,821.0,Delhi,Central Delhi,5075.0,618.1485992691839
723101,820.0,West Bengal,Puruliya,7789.0,949.8780487804877
273412,819.0,Uttar Pradesh,Gorakhpur,3881.0,473.8705738705739
600100,817.0,Tamil Nadu,Kancheepuram,7344.0,898.8984088127294
788722,816.0,Assam,Karimganj,1869.0,229.04411764705884
393001,815.0,Gujarat,Bharuch,6873.0,843.3128834355829
848201,814.0,Bihar,Begusarai,7962.0,978.132678132678
824206,814.0,Bihar,Gaya,7740.0,950.8599508599509
788806,812.0,Assam,Karimganj,1839.0,226.47783251231525
271841,811.0,Uttar Pradesh,Bahraich,2155.0,265.7213316892725
458775,810.0,Madhya Pradesh,Mandsaur,4745.0,585.8024691358024
723143,810.0,West Bengal,Puruliya,3811.0,470.49382716049377
798621,809.0,Nagaland,Mon,4117.0,508.8998763906057
360370,807.0,Gujarat,Rajkot,7066.0,875.5885997521685
841239,806.0,Bihar,Siwan,5104.0,633.2506203473946
208011,804.0,Uttar Pradesh,Kanpur Nagar,5702.0,709.2039800995025
847452,801.0,Bihar,Supaul,6807.0,849.812734082397
786151,800.0,Assam,Tinsukia,1094.0,136.75
781319,800.0,Assam,Barpeta,7454.0,931.7500000000001
841219,798.0,Bihar,Saran,6028.0,755.3884711779449
824301,798.0,Bihar,Aurangabad,5199.0,651.5037593984962
742223,797.0,West Bengal,Murshidabad,2627.0,329.61104140526976
383315,797.0,Gujarat,Arvalli,6416.0,805.0188205771643
794001,797.0,Meghalaya,West Garo Hills,1153.0,144.66750313676286
804452,795.0,Bihar,Patna,6456.0,812.0754716981132
560103,791.0,Karnataka,Bengaluru,2037.0,257.5221238938053
226004,789.0,Uttar Pradesh,Lucknow,4985.0,631.8124207858048
364002,789.0,Gujarat,Bhavnagar,4883.0,618.8846641318124
343030,789.0,Rajasthan,Jalor,4035.0,511.40684410646384
782123,788.0,Assam,Marigaon,6170.0,782.994923857868
711101,787.0,West Bengal,Howrah,5497.0,698.4752223634054
272189,787.0,Uttar Pradesh,Siddharthnagar,7030.0,893.2655654383735
800008,787.0,Bihar,Patna,5616.0,713.5959339263025
471318,787.0,Madhya Pradesh,Chhatarpur,5532.0,702.9224904701398
844127,786.0,Bihar,Muzaffarpur,4540.0,577.6081424936388
801505,786.0,Bihar,Patna,4894.0,622.64631043257
276202,786.0,Uttar Pradesh,Azamgarh,7151.0,909.7964376590331
585290,785.0,Karnataka,Yadgir,3243.0,413.1210191082802
384245,784.0,Gujarat,Patan,4931.0,628.954081632653
845440,784.0,Bihar,Purbi Champaran,2196.0,280.1020408163265
743372,783.0,West Bengal,South 24 Parganas,4660.0,595.14687100894
560029,783.0,Karnataka,Bengaluru,4188.0,534.8659003831417
784027,782.0,Assam,Sonitpur,1285.0,164.3222506393862
843115,781.0,Bihar,Muzaffarpur,4368.0,559.2829705505761
843319,781.0,Bihar,Sitamarhi,3611.0,462.3559539052497
483334,781.0,Madhya Pradesh,Jabalpur,4666.0,597.439180537772
793008,780.0,Meghalaya,East Khasi Hills,468.0,60.0
365560,780.0,Gujarat,Amreli,5020.0,643.5897435897436
754141,780.0,Orissa,Kendrapara,7279.0,933.2051282051282
815314,777.0,Jharkhand,Giridih,6319.0,813.2561132561133
245206,775.0,Uttar Pradesh,Meerut,6224.0,803.0967741935484
805123,775.0,Bihar,Nawada,2178.0,281.03225806451616
832104,772.0,Jharkhand,East Singhbhum,7582.0,982.1243523316061
811315,772.0,Bihar,Jamui,5559.0,720.0777202072538
307029,770.0,Rajasthan,Jalor,7479.0,971.2987012987012
384285,769.0,Gujarat,Patan,4684.0,609.1027308192457
788723,769.0,Assam,Karimganj,1385.0,180.1040312093628
475675,768.0,Madhya Pradesh,Datia,5746.0,748.1770833333333
784146,768.0,Assam,Darrang,1834.0,238.80208333333334
793006,768.0,Meghalaya,East Khasi Hills,1319.0,171.74479166666669
742189,767.0,West Bengal,Murshidabad,5355.0,698.1747066492829
788161,767.0,Assam,Hailakandi,1999.0,260.625814863103
207244,766.0,Uttar Pradesh,Etah,3474.0,453.5248041775457
814119,765.0,Jharkhand,Dumka,3671.0,479.8692810457516
854339,765.0,Bihar,Supaul,6215.0,812.4183006535948
742166,762.0,West Bengal,Murshidabad,4346.0,570.3412073490814
274509,761.0,Uttar Pradesh,Deoria,4645.0,610.3810775295664
323001,761.0,Rajasthan,Bundi,7597.0,998.2917214191853
786171,761.0,Assam,Tinsukia,930.0,122.20762155059133
852213,761.0,Bihar,Madhepura,5209.0,684.4940867279895
212664,760.0,Uttar Pradesh,Fatehpur,4617.0,607.5
243123,759.0,Uttar Pradesh,Bareilly,7159.0,943.2147562582346
385360,758.0,Gujarat,Patan,4523.0,596.7018469656991
783134,757.0,Meghalaya,North Garo Hills,379.0,50.06605019815059
202412,757.0,Uttar Pradesh,Sambhal,7520.0,993.3949801849404
734010,754.0,West Bengal,Darjeeling,1957.0,259.54907161803715
221005,753.0,Uttar Pradesh,Varanasi,4527.0,601.1952191235059
732123,752.0,West Bengal,Maldah,4658.0,619.4148936170212
782485,752.0,Assam,West Karbi Anglong,1781.0,236.83510638297872
786182,752.0,Assam,Tinsukia,616.0,81.91489361702128
742226,752.0,West Bengal,Murshidabad,3335.0,443.4840425531915
382220,751.0,Gujarat,Ahmadabad,4771.0,635.2862849533955
824124,750.0,Bihar,Aurangabad,6205.0,827.3333333333334
848503,750.0,Bihar,Samastipur,6601.0,880.1333333333334
743375,749.0,West Bengal,South 24 Parganas,4485.0,598.7983978638184
225302,749.0,Uttar Pradesh,Barabanki,4948.0,660.6141522029372
456222,749.0,Madhya Pradesh,Ujjain,3532.0,471.56208277703604
384315,748.0,Gujarat,Mahesana,5965.0,797.4598930481284
844505,747.0,Bihar,Vaishali,6422.0,859.7054886211513
828113,747.0,Jharkhand,Dhanbad,7346.0,983.4002677376171
741501,747.0,West Bengal,Nadia,2111.0,282.59705488621154
560102,746.0,Karnataka,Bengaluru,2897.0,388.33780160857907
847223,746.0,Bihar,Madhubani,7255.0,972.5201072386059
793012,745.0,Meghalaya,East Khasi Hills,150.0,20.13422818791946
721507,744.0,West Bengal,Jhargram,5595.0,752.016129032258
816104,743.0,Jharkhand,Pakur,5661.0,761.9111709286676
811101,743.0,Bihar,Nalanda,5889.0,792.5975773889637
805131,742.0,Bihar,Gaya,3960.0,533.6927223719676
788107,742.0,Assam,Cachar,1416.0,190.8355795148248
741156,742.0,West Bengal,Nadia,5795.0,780.9973045822103
271403,741.0,Uttar Pradesh,Gonda,4209.0,568.0161943319838
325004,741.0,Rajasthan,Kota,3848.0,519.2982456140351
794108,741.0,Meghalaya,North Garo Hills,263.0,35.49257759784076
360050,741.0,Gujarat,Rajkot,4905.0,661.9433198380567
480441,740.0,Madhya Pradesh,Chhindwara,7251.0,979.8648648648649
784509,740.0,Assam,Udalguri,2751.0,371.7567567567568
741404,740.0,West Bengal,Nadia,3682.0,497.56756756756755
210207,739.0,Uttar Pradesh,Chitrakoot,6595.0,892.4221921515561
844114,739.0,Bihar,Vaishali,6212.0,840.5953991880921
206242,738.0,Uttar Pradesh,Etawah,7150.0,968.8346883468835
852137,738.0,Bihar,Supaul,5143.0,696.8834688346884
411038,736.0,Maharashtra,Pune,6467.0,878.6684782608695
456441,736.0,Madhya Pradesh,Ujjain,6991.0,949.8641304347826
743235,735.0,West Bengal,24 Paraganas North,3443.0,468.4353741496599
284404,734.0,Uttar Pradesh,Lalitpur,5997.0,817.0299727520437
741137,733.0,West Bengal,Nadia,3733.0,509.2769440654843
560084,733.0,Karnataka,Bengaluru,4955.0,675.9890859481583
273165,732.0,Uttar Pradesh,Gorakhpur,7009.0,957.5136612021857
208017,732.0,Uttar Pradesh,Kanpur Nagar,3835.0,523.9071038251367
311605,732.0,Rajasthan,Bhilwara,2789.0,381.0109289617486
571105,731.0,Karnataka,Mysuru,4669.0,638.7140902872777
852217,731.0,Bihar,Saharsa,4979.0,681.1217510259918
841417,730.0,Bihar,Siwan,4959.0,679.3150684931506
600052,729.0,Tamil Nadu,Thiruvallur,6614.0,907.2702331961592
842004,728.0,Bihar,Muzaffarpur,4133.0,567.7197802197802
193502,728.0,Jammu and Kashmir,Bandipore,6756.0,928.0219780219782
273163,727.0,Uttar Pradesh,Maharajganj,5674.0,780.4676753782669
380058,725.0,Gujarat,Ahmadabad,5386.0,742.8965517241379
723213,725.0,West Bengal,Purulia,3405.0,469.65517241379314
321205,723.0,Rajasthan,Bharatpur,6722.0,929.7372060857539
497119,723.0,Chhattisgarh,Balrampur,5869.0,811.7565698478561
844503,722.0,Bihar,Vaishali,5091.0,705.1246537396122
732102,721.0,West Bengal,Maldah,5304.0,735.6449375866852
785675,719.0,Assam,Dibrugarh,1480.0,205.8414464534075
458880,718.0,Madhya Pradesh,Mandsaur,7154.0,996.3788300835654
764071,718.0,Odisha,Nabarangapur,6728.0,937.0473537604457
731224,718.0,West Bengal,Birbhum,5588.0,778.2729805013927
804408,717.0,Bihar,Jehanabad,4020.0,560.6694560669456
483440,717.0,Madhya Pradesh,Katni,4491.0,626.3598326359833
804418,716.0,Bihar,Jehanabad,1852.0,258.659217877095
736159,715.0,West Bengal,Koch Bihar,3269.0,457.2027972027972
851133,715.0,Bihar,Begusarai,5976.0,835.8041958041958
384240,712.0,Gujarat,Patan,3943.0,553.7921348314607
822122,711.0,Jharkhand,Palamu,6932.0,974.9648382559775
342311,711.0,Rajasthan,Jodhpur,6118.0,860.478199718706
788009,710.0,Assam,Cachar,1977.0,278.4507042253521
271206,710.0,Uttar Pradesh,Balrampur,4524.0,637.1830985915493
805106,710.0,Bihar,Nawada,4397.0,619.2957746478874
854336,709.0,Bihar,Araria,3453.0,487.02397743300423
783125,709.0,Assam,Goalpara,1602.0,225.95204513399153
742136,708.0,West Bengal,Murshidabad,4851.0,685.1694915254237
209731,708.0,Uttar Pradesh,Kannauj,3634.0,513.2768361581922
829110,708.0,Jharkhand,Ramgarh,5455.0,770.4802259887006
226018,707.0,Uttar Pradesh,Lucknow,3696.0,522.7722772277228
700039,707.0,West Bengal,Kolkata,4953.0,700.5657708628005
781123,706.0,Assam,Kamrup,1520.0,215.29745042492917
788002,706.0,Assam,Cachar,1721.0,243.76770538243625
562125,705.0,Karnataka,Bengaluru Urban,2518.0,357.16312056737587
721127,703.0,West Bengal,Paschim Medinipur,2979.0,423.75533428165005
458110,703.0,Madhya Pradesh,Neemuch,6261.0,890.6116642958748
202129,701.0,Uttar Pradesh,Aligarh,4624.0,659.6291012838802
209301,701.0,Uttar Pradesh,Kanpur Dehat,3380.0,482.16833095577744
733128,701.0,West Bengal,Uttar Dinajpur,4196.0,598.5734664764622
122104,699.0,Haryana,Mewat,6713.0,960.3719599427753
193101,697.0,Jammu and Kashmir,Baramula,5227.0,749.9282639885222
370155,695.0,Gujarat,Kachchh,3582.0,515.3956834532374
209303,694.0,Uttar Pradesh,Kanpur Dehat,4654.0,670.6051873198847
743354,694.0,West Bengal,South 24 Parganas,3636.0,523.9193083573487
781360,692.0,Assam,Baksa,1593.0,230.2023121387283
825320,691.0,Jharkhand,Giridih,3418.0,494.64544138929085
854103,690.0,Bihar,Katihar,6441.0,933.4782608695652
262723,690.0,Uttar Pradesh,Kheri,5898.0,854.7826086956522
793010,690.0,Meghalaya,East Khasi Hills,388.0,56.231884057971016
262724,689.0,Uttar Pradesh,Kheri,3208.0,465.60232220609583
812004,689.0,Bihar,Bhagalpur,4674.0,678.3744557329463
261207,689.0,Uttar Pradesh,Sitapur,4814.0,698.6937590711175
242042,688.0,Uttar Pradesh,Shahjahanpur,6756.0,981.9767441860465
783375,688.0,Assam,Chirang,2424.0,352.3255813953488
735211,687.0,West Bengal,Alipurduar,3255.0,473.7991266375546
301026,687.0,Rajasthan,Alwar,5330.0,775.8369723435226
312901,687.0,Rajasthan,Chittorgarh,2932.0,426.783114992722
485772,683.0,Madhya Pradesh,Satna,5380.0,787.701317715959
848210,681.0,Bihar,Samastipur,5877.0,862.9955947136564
731237,681.0,West Bengal,Birbhum,3807.0,559.0308370044053
734434,680.0,West Bengal,Darjiling,1444.0,212.35294117647058
272152,680.0,Uttar Pradesh,Siddharthnagar,6203.0,912.2058823529411
122002,679.0,Haryana,Gurgaon,1890.0,278.35051546391753
411057,677.0,Maharashtra,Pune,5208.0,769.2762186115214
483332,676.0,Madhya Pradesh,Katni,4601.0,680.6213017751479
786125,676.0,Assam,Tinsukia,1371.0,202.81065088757396
845427,676.0,Bihar,Purbi Champaran,2882.0,426.3313609467455
841436,675.0,Bihar,Siwan,6051.0,896.4444444444445
500024,675.0,Telangana,Hyderabad,4626.0,685.3333333333334
273212,674.0,Uttar Pradesh,Gorakhpur,6764.0,1003.5608308605342
110065,674.0,Delhi,South Delhi,4956.0,735.3115727002967
783131,673.0,Assam,South Salmara Mankachar,2768.0,411.29271916790486
741222,673.0,West Bengal,Nadia,3660.0,543.8335809806836
281121,673.0,Uttar Pradesh,Mathura,2837.0,421.5453194650817
781305,672.0,Assam,Barpeta,3057.0,454.91071428571433
743373,672.0,West Bengal,South 24 Parganas,5402.0,803.8690476190476
781367,672.0,Assam,Baksa,1597.0,237.64880952380955
843334,672.0,Bihar,Sheohar,4697.0,698.9583333333333
785603,672.0,Assam,Golaghat,289.0,43.00595238095239
202523,671.0,Uttar Pradesh,Sambhal,6364.0,948.435171385991
483773,667.0,Madhya Pradesh,Katni,3560.0,533.7331334332833
231304,667.0,Uttar Pradesh,Mirzapur,6519.0,977.3613193403298
813203,666.0,Bihar,Bhagalpur,4534.0,680.7807807807808
560010,665.0,Karnataka,Bengaluru,4892.0,735.6390977443609
853201,665.0,Bihar,Bhagalpur,4141.0,622.7067669172932
276204,663.0,Uttar Pradesh,Azamgarh,5482.0,826.8476621417799
723201,662.0,West Bengal,Puruliya,3259.0,492.2960725075528
851127,660.0,Bihar,Begusarai,6497.0,984.3939393939394
453001,660.0,Madhya Pradesh,Indore,6098.0,923.939393939394
801303,660.0,Bihar,Nalanda,5331.0,807.7272727272727
313701,660.0,Rajasthan,Udaipur,4610.0,698.4848484848485
742302,658.0,West Bengal,Murshidabad,5346.0,812.4620060790274
825109,658.0,Jharkhand,Hazaribagh,3673.0,558.2066869300911
802201,658.0,Bihar,Bhojpur,2640.0,401.21580547112467
843108,658.0,Bihar,Muzaffarpur,2586.0,393.00911854103344
847403,657.0,Bihar,Madhubani,4179.0,636.0730593607306
385530,656.0,Gujarat,Banaskantha,2531.0,385.8231707317073
829202,656.0,Jharkhand,Latehar,5789.0,882.4695121951219
736204,655.0,West Bengal,Alipurduar,1878.0,286.71755725190843
788119,653.0,Assam,Cachar,2916.0,446.5543644716692
823311,653.0,Bihar,Gaya,4920.0,753.4456355283309
281502,653.0,Uttar Pradesh,Mathura,5699.0,872.7411944869832
788728,653.0,Assam,Karimganj,905.0,138.59111791730473
231302,653.0,Uttar Pradesh,Mirzapur,6255.0,957.8866768759572
272201,653.0,Uttar Pradesh,Siddharthnagar,4233.0,648.2388973966309
742308,652.0,West Bengal,Murshidabad,3941.0,604.4478527607362
560085,651.0,Karnataka,Bengaluru Urban,5946.0,913.3640552995391
793021,651.0,Meghalaya,East Khasi Hills,646.0,99.23195084485407
285205,651.0,Uttar Pradesh,Jalaun,6035.0,927.0353302611367
786001,649.0,Assam,Dibrugarh,2525.0,389.060092449923
389365,648.0,Gujarat,Panchmahals,3198.0,493.51851851851853
742301,647.0,West Bengal,Murshidabad,2905.0,448.9953632148377
507123,646.0,Telangana,Bhadradri Kothagudem,5705.0,883.1269349845201
736168,645.0,West Bengal,Cooch Behar,1232.0,191.0077519379845
851214,645.0,Bihar,Khagaria,5454.0,845.5813953488372
852126,645.0,Bihar,Saharsa,6034.0,935.5038759689922
283101,645.0,Uttar Pradesh,Agra,5778.0,895.813953488372
848211,643.0,Bihar,Samastipur,5017.0,780.248833592535
782482,643.0,Assam,Karbi Anglong,2714.0,422.08398133748057
811301,643.0,Bihar,Jamui,4010.0,623.6391912908242
824203,642.0,Bihar,Aurangabad,3282.0,511.214953271028
700016,641.0,West Bengal,Kolkata,1792.0,279.5631825273011
500048,640.0,Telangana,K.v. Rangareddy,5564.0,869.375
272130,640.0,Uttar Pradesh,Basti,4176.0,652.5
274149,639.0,Uttar Pradesh,Kushinagar,6403.0,1002.0344287949921
832301,637.0,Jharkhand,Purbi Singhbhum,5536.0,869.0737833594976
814150,637.0,Jharkhand,Deoghar,6171.0,968.7598116169545
813104,637.0,Bihar,Banka,4852.0,761.6954474097331
722101,637.0,West Bengal,Bankura,5764.0,904.8665620094191
802158,636.0,Bihar,Bhojpur,4637.0,729.0880503144655
782439,636.0,Assam,Hojai,2785.0,437.8930817610063
411006,634.0,Maharashtra,Pune,6233.0,983.1230283911673
700119,634.0,West Bengal,24 Paraganas North,3107.0,490.06309148264984
783360,633.0,Assam,Kokrajhar,3856.0,609.1627172195894
743262,633.0,West Bengal,24 Paraganas North,1613.0,254.81832543443917
784190,632.0,Assam,Darrang,2617.0,414.0822784810126
785625,632.0,Assam,Golaghat,543.0,85.91772151898735
805107,631.0,Bihar,Nawada,2303.0,364.9762282091918
500084,631.0,Telangana,Hyderabad,2868.0,454.51664025356575
733141,630.0,West Bengal,South Dinajpur,3212.0,509.8412698412698
732210,630.0,West Bengal,Maldah,2181.0,346.1904761904762
273302,629.0,Uttar Pradesh,Maharajganj,5099.0,810.651828298887
800007,629.0,Bihar,Patna,4751.0,755.3259141494435
723202,629.0,West Bengal,Puruliya,4858.0,772.3370429252782
276121,629.0,Uttar Pradesh,Azamgarh,3527.0,560.7313195548489
364140,628.0,Gujarat,Bhavnagar,5430.0,864.6496815286625
412308,627.0,Maharashtra,Pune,5808.0,926.3157894736843
480331,627.0,Madhya Pradesh,Chhindwara,4966.0,792.0255183413078
332709,626.0,Rajasthan,Sikar,5927.0,946.8051118210863
844101,625.0,Bihar,Vaishali,5606.0,896.96
389260,625.0,Gujarat,Mahisagar,4307.0,689.12
471105,624.0,Madhya Pradesh,Chhatarpur,5621.0,900.8012820512821
823002,624.0,Bihar,Gaya,3410.0,546.4743589743589
736131,623.0,West Bengal,Coochbehar,2076.0,333.2263242375602
741123,621.0,West Bengal,Nadia,4952.0,797.4235104669888
732206,621.0,West Bengal,Maldah,3708.0,597.1014492753623
786110,621.0,Assam,Dhemaji,1895.0,305.1529790660225
805126,621.0,Bihar,Nawada,3419.0,550.5636070853461
507115,620.0,Telangana,Bhadradri Kothagudem,5702.0,919.6774193548388
271802,620.0,Uttar Pradesh,Bahraich,3559.0,574.0322580645161
475001,617.0,Madhya Pradesh,Gwalior,3384.0,548.4602917341978
212202,615.0,Uttar Pradesh,Kaushambi,3488.0,567.1544715447155
800020,614.0,Bihar,Patna,3666.0,597.0684039087948
205265,613.0,Uttar Pradesh,Mainpuri,5469.0,892.1696574225122
813204,612.0,Bihar,Bhagalpur,6116.0,999.3464052287582
736202,611.0,West Bengal,Alipurduar,1713.0,280.3600654664484
786181,611.0,Assam,Tinsukia,383.0,62.68412438625205
457770,611.0,Madhya Pradesh,Jhabua,5971.0,977.2504091653028
363440,611.0,Gujarat,Surendra Nagar,3608.0,590.5073649754501
798626,610.0,Nagaland,Noklak,1684.0,276.06557377049177
781131,609.0,Meghalaya,Ri Bhoi,159.0,26.108374384236456
387810,606.0,Gujarat,Ahmedabad,5754.0,949.5049504950496
781313,605.0,Assam,Barpeta,2982.0,492.8925619834711
387001,604.0,Gujarat,Kheda,5252.0,869.5364238410596
851205,604.0,Bihar,Khagaria,4228.0,700.0
364240,603.0,Gujarat,Bhavnagar,5110.0,847.4295190713102
764045,601.0,Odisha,Malkangiri,5931.0,986.855241264559
835208,601.0,Jharkhand,Gumla,3556.0,591.6805324459235
782440,600.0,Assam,Hojai,3879.0,646.5
226008,600.0,Uttar Pradesh,Lucknow,4042.0,673.6666666666666
